CustomerID,recency,frequency,monetary,customer_segment
12707,313,1,603.42,"At Risk"
12654,32,5,601.98,Loyal
17978,387,1,601.84,"At Risk"
14609,94,4,601.56,"At Risk"
13304,373,1,600.84,"At Risk"
17912,332,5,600.42,"At Risk"
12420,85,1,600.39,"At Risk"
13243,225,1,600.07,"At Risk"
18211,47,5,600.07,Loyal
12521,164,1,599.68,"At Risk"
14965,118,2,599.00,"At Risk"
14467,39,4,598.76,Potential
15720,46,1,598.73,"At Risk"
13311,26,2,598.57,Potential
14396,87,2,598.34,Potential
15107,333,6,598.20,"At Risk"
16298,44,3,598.20,Potential
14108,52,2,597.91,Potential
17864,34,3,597.50,Potential
16788,145,2,597.48,"At Risk"
14645,178,2,597.09,"At Risk"
15381,235,2,596.85,"At Risk"
18246,45,2,596.10,Potential
17658,47,2,595.42,Potential
14284,52,2,595.25,Potential
16325,68,3,594.24,Potential
12917,150,1,594.00,"At Risk"
15442,270,1,594.00,"At Risk"
16535,27,1,593.75,"At Risk"
18232,103,4,592.97,"At Risk"
15967,45,2,592.63,Potential
16034,218,3,591.30,"At Risk"
13276,85,2,590.93,Potential
13452,281,2,590.00,"At Risk"
14882,48,2,589.70,Potential
18123,46,2,589.44,Potential
16723,113,2,589.15,"At Risk"
16838,219,2,588.85,"At Risk"
14338,183,2,588.22,"At Risk"
15624,138,4,588.13,"At Risk"
17351,58,3,587.15,Potential
17014,30,3,586.33,Potential
12829,358,2,586.00,"At Risk"
17360,39,3,585.79,Potential
12384,50,2,585.27,Potential
16384,111,2,584.50,"At Risk"
16072,310,1,584.32,"At Risk"
14023,29,2,584.07,Potential
13557,50,2,584.06,Potential
15762,87,2,583.75,Potential
13140,130,3,583.23,"At Risk"
12426,216,1,582.73,"At Risk"
13427,41,3,582.60,Potential
17970,233,1,582.59,"At Risk"
12695,29,4,582.10,Potential
14114,295,2,581.66,"At Risk"
15279,376,1,581.02,"At Risk"
17691,380,2,580.80,"At Risk"
16906,103,4,579.77,"At Risk"
17142,261,1,579.00,"At Risk"
13292,60,2,578.94,Potential
16125,389,1,578.70,"At Risk"
15830,59,1,576.00,"At Risk"
15550,26,4,575.63,Potential
16345,66,1,575.41,"At Risk"
14400,171,1,574.70,"At Risk"
12784,31,2,574.42,Potential
15303,312,1,574.02,"At Risk"
12879,66,3,573.22,Potential
15415,335,1,572.81,"At Risk"
13379,48,3,572.56,Potential
17999,59,2,572.40,Potential
12816,117,2,572.20,"At Risk"
13816,45,2,571.67,Potential
15821,66,2,570.96,Potential
15315,86,2,570.50,Potential
14592,57,3,570.46,Potential
16667,90,2,570.13,Potential
13939,45,3,568.55,Potential
13321,94,2,567.36,"At Risk"
18150,54,3,566.58,Potential
17251,384,1,566.56,"At Risk"
16278,122,1,566.38,"At Risk"
16500,26,6,565.86,Loyal
13894,45,3,564.62,Potential
15344,22,3,563.94,Potential
12915,170,2,563.30,"At Risk"
16933,23,2,563.23,Potential
14753,109,1,563.15,"At Risk"
17265,160,2,562.90,"At Risk"
12414,239,3,562.41,"At Risk"
13946,101,3,561.57,"At Risk"
15655,265,1,560.67,"At Risk"
13044,313,1,560.47,"At Risk"
14273,73,4,559.97,Potential
16275,218,1,559.87,"At Risk"
14177,108,4,559.41,"At Risk"
12866,305,1,559.12,"At Risk"
17503,24,2,558.96,Potential
12987,95,2,558.70,"At Risk"
13800,331,1,558.32,"At Risk"
13260,83,1,557.62,"At Risk"
17955,220,4,557.30,"At Risk"
17295,50,3,556.95,Potential
17968,395,1,554.70,"At Risk"
14805,37,4,554.65,Potential
14891,170,2,554.38,"At Risk"
15068,68,2,553.36,Potential
12363,131,2,552.00,"At Risk"
17291,330,1,550.80,"At Risk"
12390,101,1,549.84,"At Risk"
16340,129,1,549.07,"At Risk"
16536,132,1,548.97,"At Risk"
16031,114,2,548.94,"At Risk"
14474,68,1,547.66,"At Risk"
16811,26,2,547.07,Potential
17637,53,2,547.06,Potential
16211,110,1,547.02,"At Risk"
17520,75,1,546.81,"At Risk"
12743,156,2,546.43,"At Risk"
14997,68,3,546.20,Potential
17806,33,1,546.04,"At Risk"
16727,386,1,545.64,"At Risk"
13649,278,2,544.40,"At Risk"
16475,110,4,544.30,"At Risk"
13617,62,3,544.18,Potential
13390,96,1,544.08,"At Risk"
13278,62,1,542.73,"At Risk"
13656,186,2,542.35,"At Risk"
17496,380,1,542.10,"At Risk"
16230,211,2,542.03,"At Risk"
17447,62,2,541.53,Potential
17557,36,3,541.46,Potential
13812,64,3,539.00,Potential
15452,51,3,538.73,Potential
15469,72,2,538.55,Potential
15539,29,1,538.46,"At Risk"
17345,37,4,537.74,Potential
14539,37,2,537.48,Potential
15043,53,1,537.00,"At Risk"
16804,45,3,536.99,Potential
16142,271,1,535.34,"At Risk"
12988,314,1,535.32,"At Risk"
13434,96,2,534.24,"At Risk"
17443,241,1,534.24,"At Risk"
13217,144,3,533.98,"At Risk"
15433,235,2,533.30,"At Risk"
15756,83,4,532.96,Potential
15825,194,1,532.94,"At Risk"
14068,342,1,531.70,"At Risk"
16706,59,3,531.35,Potential
14265,131,2,530.18,"At Risk"
18159,323,1,530.15,"At Risk"
14002,156,2,529.73,"At Risk"
14463,120,3,529.62,"At Risk"
16185,38,2,529.41,Potential
17631,23,3,528.33,Potential
16602,58,1,528.08,"At Risk"
15713,165,2,527.85,"At Risk"
12479,33,1,527.20,"At Risk"
17623,54,1,527.05,"At Risk"
18252,72,2,526.67,Potential
16892,23,5,525.54,Loyal
17290,25,2,525.24,Potential
17429,150,3,524.92,"At Risk"
15467,31,3,524.88,Potential
15891,248,1,524.52,"At Risk"
13721,58,1,524.14,"At Risk"
18017,103,3,523.00,"At Risk"
17712,66,1,522.91,"At Risk"
17371,39,3,521.52,Potential
12863,74,1,521.20,"At Risk"
15149,155,1,520.80,"At Risk"
14873,232,1,519.68,"At Risk"
12571,61,2,519.61,Potential
13173,26,2,519.59,Potential
13643,53,3,519.44,Potential
17025,82,3,518.74,Potential
16650,93,1,518.42,"At Risk"
15030,93,2,518.28,"At Risk"
16010,267,3,517.60,"At Risk"
16135,284,1,517.55,"At Risk"
18205,58,2,517.36,Potential
13043,295,1,516.42,"At Risk"
15809,58,5,515.77,Loyal
17194,295,2,515.24,"At Risk"
12811,282,3,514.85,"At Risk"
13005,195,2,513.70,"At Risk"
17513,94,1,513.20,"At Risk"
16048,395,2,512.88,"At Risk"
17805,95,1,512.31,"At Risk"
17480,99,1,511.82,"At Risk"
13817,51,2,511.68,Potential
16402,286,2,511.40,"At Risk"
12582,260,2,511.36,"At Risk"
14851,45,2,511.35,Potential
16561,27,2,511.12,Potential
15406,53,2,510.71,Potential
17375,221,3,509.81,"At Risk"
12904,40,2,509.58,Potential
12436,121,1,509.01,"At Risk"
13068,32,2,509.00,Potential
15417,107,1,508.80,"At Risk"
17391,185,2,508.80,"At Risk"
14317,86,1,508.58,"At Risk"
17958,138,1,508.46,"At Risk"
12797,387,1,508.06,"At Risk"
17415,101,1,507.84,"At Risk"
14158,62,1,507.66,"At Risk"
14820,43,4,507.29,Potential
15721,33,1,507.08,"At Risk"
16960,60,3,507.05,Potential
13885,211,2,506.80,"At Risk"
16614,204,1,506.19,"At Risk"
17860,390,1,505.60,"At Risk"
14014,99,1,505.18,"At Risk"
15346,354,1,504.84,"At Risk"
16948,160,3,504.62,"At Risk"
12991,45,2,503.76,Potential
17630,191,2,503.60,"At Risk"
15006,73,1,502.09,"At Risk"
13865,80,4,501.56,Potential
13497,304,2,501.55,"At Risk"
13116,160,1,501.14,"At Risk"
13247,39,4,501.12,Potential
16616,37,2,500.42,Potential
17303,383,1,500.08,"At Risk"
15389,194,1,500.00,"At Risk"
15510,352,1,500.00,"At Risk"
17456,387,1,499.72,"At Risk"
14958,169,3,499.68,"At Risk"
14077,62,5,499.42,Potential
15193,82,1,499.32,"At Risk"
14681,93,3,498.95,"At Risk"
16488,55,3,498.80,Potential
15142,68,1,498.74,"At Risk"
17053,152,1,498.48,"At Risk"
17298,123,2,498.42,"At Risk"
16124,339,1,498.00,"At Risk"
16820,117,1,497.61,"At Risk"
17495,29,2,497.56,Potential
16368,24,2,497.43,Potential
18212,348,1,496.84,"At Risk"
15300,86,1,496.44,"At Risk"
16510,394,1,496.20,"At Risk"
17374,240,2,495.77,"At Risk"
15448,334,1,494.64,"At Risk"
16352,39,2,494.44,Potential
17333,107,1,494.25,"At Risk"
15877,23,2,493.28,Potential
13176,68,1,492.84,"At Risk"
16816,125,4,492.84,"At Risk"
15507,193,1,492.36,"At Risk"
13569,39,2,492.07,Potential
13732,50,1,491.86,"At Risk"
14479,275,2,490.65,"At Risk"
15000,69,1,490.52,"At Risk"
14416,44,2,490.22,Potential
14987,37,2,489.60,Potential
12809,199,1,489.31,"At Risk"
17361,71,3,488.20,Potential
17925,394,1,488.16,"At Risk"
16643,267,1,487.51,"At Risk"
13338,179,1,487.02,"At Risk"
13675,173,2,486.82,"At Risk"
17453,39,2,486.72,Potential
15287,44,2,486.69,Potential
17908,395,1,486.56,"At Risk"
13153,27,1,486.22,"At Risk"
12639,260,1,486.10,"At Risk"
15109,267,1,484.95,"At Risk"
16999,45,2,484.82,Potential
16504,47,1,484.38,"At Risk"
16518,83,2,484.32,Potential
14147,100,2,483.40,"At Risk"
15048,87,4,482.75,Potential
16603,96,2,482.47,"At Risk"
12504,40,2,482.05,Potential
16693,90,2,482.01,Potential
18216,53,1,481.75,"At Risk"
12527,103,3,481.23,"At Risk"
15091,89,1,480.71,"At Risk"
15938,134,5,479.48,"At Risk"
16008,45,3,478.78,Potential
15589,277,3,478.53,"At Risk"
16768,69,3,478.09,Potential
12644,151,1,477.91,"At Risk"
14448,31,2,477.70,Potential
12447,265,1,476.49,"At Risk"
12970,29,4,476.04,Potential
14853,46,2,475.80,Potential
14497,331,1,475.37,"At Risk"
16552,264,2,475.02,"At Risk"
15349,180,2,473.81,"At Risk"
15557,50,1,473.65,"At Risk"
16374,88,2,473.03,Potential
14013,132,3,473.02,"At Risk"
13187,359,1,472.04,"At Risk"
16038,29,3,471.78,Potential
13066,46,2,470.80,Potential
15963,41,2,470.76,Potential
14431,324,1,470.36,"At Risk"
15471,24,1,469.48,"At Risk"
15026,102,3,469.00,"At Risk"
13171,43,3,468.41,Potential
14335,38,2,468.26,Potential
14491,197,2,468.13,"At Risk"
12736,354,1,468.00,"At Risk"
14029,85,2,467.66,Potential
15468,73,2,467.51,Potential
16583,395,1,466.90,"At Risk"
14205,38,2,466.70,Potential
13248,146,2,465.68,"At Risk"
15036,94,3,465.55,"At Risk"
16473,186,3,465.52,"At Risk"
17140,269,1,465.32,"At Risk"
16742,68,1,464.90,"At Risk"
13928,32,4,464.57,Potential
16586,270,1,463.95,"At Risk"
14967,71,1,463.80,"At Risk"
12787,31,3,463.66,Potential
14489,229,1,463.38,"At Risk"
12945,310,1,462.95,"At Risk"
14331,146,2,462.66,"At Risk"
16321,94,5,461.40,"At Risk"
14470,33,2,461.19,Potential
12391,43,1,460.89,"At Risk"
13786,389,1,460.80,"At Risk"
16824,37,2,460.64,Potential
16926,393,1,460.50,"At Risk"
12491,60,1,460.40,"At Risk"
17760,43,2,460.13,Potential
12355,236,1,459.40,"At Risk"
16589,93,3,459.24,"At Risk"
13008,345,1,458.94,"At Risk"
15754,73,3,458.57,Potential
15092,237,2,457.81,"At Risk"
15121,72,2,457.72,Potential
12375,32,2,457.50,Potential
13398,214,1,457.34,"At Risk"
12564,283,1,456.90,"At Risk"
18190,214,2,455.92,"At Risk"
12999,218,3,455.88,"At Risk"
14513,122,3,455.59,"At Risk"
15585,198,1,455.30,"At Risk"
16529,212,1,455.25,"At Risk"
13485,255,1,454.24,"At Risk"
15475,99,1,454.11,"At Risk"
17564,46,3,454.01,Potential
18158,31,2,453.40,Potential
12729,135,1,453.01,"At Risk"
14184,88,1,452.89,"At Risk"
16315,352,1,452.74,"At Risk"
17917,67,3,452.19,Potential
12672,351,1,451.80,"At Risk"
16574,93,1,451.44,"At Risk"
15802,164,1,451.42,"At Risk"
12402,345,1,451.20,"At Risk"
14173,32,4,450.84,Potential
17040,159,1,449.73,"At Risk"
13489,127,4,449.52,"At Risk"
12448,66,1,449.45,"At Risk"
15739,88,1,449.12,"At Risk"
17579,26,3,448.90,Potential
14780,76,2,447.68,Potential
15368,43,1,446.94,"At Risk"
14149,242,1,446.62,"At Risk"
17370,94,4,446.18,"At Risk"
17190,80,2,444.74,Potential
18006,45,1,444.68,"At Risk"
14638,72,1,443.60,"At Risk"
16404,92,1,443.05,"At Risk"
18222,114,1,443.00,"At Risk"
14093,34,1,442.85,"At Risk"
12579,100,1,440.42,"At Risk"
14022,247,1,440.00,"At Risk"
15524,46,1,440.00,"At Risk"
13954,23,2,439.92,Potential
16025,51,1,439.66,"At Risk"
13359,85,1,439.56,"At Risk"
16968,26,2,439.43,Potential
13358,290,1,439.03,"At Risk"
13754,173,2,438.60,"At Risk"
14272,95,2,437.96,"At Risk"
12552,60,2,437.82,Potential
12592,114,2,437.60,"At Risk"
15553,82,1,437.23,"At Risk"
12574,337,1,436.90,"At Risk"
16084,321,1,436.18,"At Risk"
15551,58,1,436.06,"At Risk"
14910,24,4,434.35,Potential
14460,132,3,434.34,"At Risk"
12493,187,2,433.74,"At Risk"
17035,267,2,433.53,"At Risk"
15460,376,1,433.52,"At Risk"
14157,41,2,432.88,Potential
15732,234,2,432.22,"At Risk"
16236,100,1,432.20,"At Risk"
16881,88,1,432.00,"At Risk"
15052,341,1,431.56,"At Risk"
15976,187,2,430.94,"At Risk"
12452,38,2,430.57,Potential
13245,72,1,430.50,"At Risk"
12795,40,1,430.48,"At Risk"
12827,27,3,430.15,Potential
14998,192,2,429.87,"At Risk"
15450,52,1,429.84,"At Risk"
16884,59,2,429.84,Potential
15230,261,2,429.60,"At Risk"
13602,86,1,428.89,"At Risk"
15957,53,1,428.89,"At Risk"
16324,150,3,428.68,"At Risk"
15545,76,2,428.05,Potential
15360,61,1,427.93,"At Risk"
12403,71,1,427.70,"At Risk"
12740,85,1,427.60,"At Risk"
12802,208,1,427.58,"At Risk"
15994,76,1,427.07,"At Risk"
15930,89,1,426.63,"At Risk"
14288,235,1,426.60,"At Risk"
15639,156,1,425.32,"At Risk"
16780,122,2,425.19,"At Risk"
17134,128,2,425.00,"At Risk"
16119,30,2,423.36,Potential
18034,43,2,422.88,Potential
16689,97,2,422.60,"At Risk"
18240,68,1,422.58,"At Risk"
17232,24,2,421.52,Potential
14985,220,2,421.26,"At Risk"
14757,97,1,420.50,"At Risk"
15206,32,4,420.30,Potential
15894,275,2,420.29,"At Risk"
15101,30,2,419.81,Potential
14124,106,1,419.58,"At Risk"
14242,256,2,418.90,"At Risk"
12593,130,3,418.10,"At Risk"
17701,274,1,417.95,"At Risk"
17855,394,1,417.94,"At Risk"
16629,95,2,417.73,"At Risk"
16737,75,1,417.60,"At Risk"
12833,167,1,417.38,"At Risk"
18001,34,2,417.23,Potential
13166,305,1,417.20,"At Risk"
13889,114,1,416.90,"At Risk"
15935,261,2,416.86,"At Risk"
16957,261,2,416.64,"At Risk"
13085,179,2,416.08,"At Risk"
14139,68,1,415.82,"At Risk"
15803,73,1,415.82,"At Risk"
12930,100,2,415.80,"At Risk"
12580,268,1,415.70,"At Risk"
13787,97,2,415.44,"At Risk"
15725,37,1,415.25,"At Risk"
14333,89,1,415.20,"At Risk"
16752,394,1,415.00,"At Risk"
12993,45,4,414.76,Potential
16239,78,2,414.20,Potential
17483,87,3,414.04,Potential
15820,341,1,413.96,"At Risk"
17052,50,1,413.75,"At Risk"
13974,71,1,413.59,"At Risk"
16834,249,1,413.46,"At Risk"
14620,227,2,412.78,"At Risk"
13827,79,3,412.05,Potential
15523,106,1,412.01,"At Risk"
13065,395,1,411.72,"At Risk"
16272,138,1,411.70,"At Risk"
14670,302,2,411.53,"At Risk"
15186,36,2,411.41,Potential
15099,106,1,410.48,"At Risk"
15695,288,2,409.98,"At Risk"
14048,327,1,409.93,"At Risk"
14348,282,1,409.57,"At Risk"
12990,53,3,409.50,Potential
15225,256,1,409.40,"At Risk"
16243,55,2,409.10,Potential
16018,61,2,408.90,Potential
15269,45,1,408.80,"At Risk"
16399,41,2,408.57,Potential
17931,156,2,408.36,"At Risk"
15184,51,2,406.76,Potential
13502,38,3,406.60,Potential
15127,87,1,406.53,"At Risk"
16947,257,1,406.48,"At Risk"
15723,386,1,406.20,"At Risk"
15342,151,1,406.09,"At Risk"
16204,45,1,405.71,"At Risk"
18036,54,3,405.62,Potential
12922,183,1,405.38,"At Risk"
16883,209,2,404.76,"At Risk"
14784,48,2,404.67,Potential
17379,33,1,404.66,"At Risk"
16319,239,1,404.40,"At Risk"
16484,195,2,404.30,"At Risk"
12498,43,3,403.70,Potential
17431,335,1,403.30,"At Risk"
15347,388,1,403.20,"At Risk"
13295,381,1,402.40,"At Risk"
13284,352,1,402.38,"At Risk"
13859,348,1,402.32,"At Risk"
15158,67,1,401.40,"At Risk"
16198,97,1,400.68,"At Risk"
12792,278,1,400.54,"At Risk"
14782,341,1,400.20,"At Risk"
18164,59,1,399.65,"At Risk"
16593,72,3,399.63,Potential
18154,25,2,399.19,Potential
15522,54,2,398.84,Potential
17830,23,3,398.70,Potential
12508,48,2,398.27,Potential
13352,82,1,397.98,"At Risk"
15429,48,2,397.35,Potential
17926,155,2,397.29,"At Risk"
12824,81,1,397.12,"At Risk"
13594,74,1,396.97,"At Risk"
13673,40,2,396.92,Potential
17486,283,1,396.87,"At Risk"
15883,24,2,396.48,Potential
18067,62,1,396.33,"At Risk"
16354,85,2,395.80,Potential
17181,79,2,395.44,Potential
14185,353,1,395.30,"At Risk"
17603,100,1,394.72,"At Risk"
14619,267,1,394.44,"At Risk"
16207,47,1,394.38,"At Risk"
15386,208,1,394.14,"At Risk"
15264,86,1,393.74,"At Risk"
17786,107,2,393.59,"At Risk"
15345,67,1,393.54,"At Risk"
17226,330,1,393.49,"At Risk"
14600,327,1,393.33,"At Risk"
15837,86,1,391.98,"At Risk"
16917,298,1,391.52,"At Risk"
12982,264,1,390.54,"At Risk"
17614,79,1,390.07,"At Risk"
17936,27,1,389.84,"At Risk"
18024,174,2,389.78,"At Risk"
14752,65,1,389.64,"At Risk"
13873,141,3,389.60,"At Risk"
13345,309,1,389.50,"At Risk"
15847,60,2,389.27,Potential
12690,227,1,389.01,"At Risk"
17595,34,2,388.79,Potential
15592,68,1,388.58,"At Risk"
13899,38,2,388.52,Potential
13856,190,3,388.50,"At Risk"
17438,275,1,388.45,"At Risk"
16776,82,1,388.28,"At Risk"
14538,86,2,388.25,Potential
17357,46,2,388.14,Potential
17817,26,3,387.68,Potential
14420,121,1,387.52,"At Risk"
17508,302,1,387.31,"At Risk"
17343,377,1,387.28,"At Risk"
15664,72,1,386.43,"At Risk"
13821,166,2,385.64,"At Risk"
12791,395,1,385.20,"At Risk"
17711,32,2,385.10,Potential
13837,233,2,384.94,"At Risk"
13919,81,2,384.81,Potential
13833,181,1,384.80,"At Risk"
17250,25,2,384.52,Potential
17205,75,1,384.08,"At Risk"
16982,82,1,384.06,"At Risk"
12733,256,1,383.95,"At Risk"
15440,76,3,383.68,Potential
14304,244,1,383.45,"At Risk"
15424,276,2,383.34,"At Risk"
12832,54,2,383.03,Potential
18181,46,1,382.80,"At Risk"
16634,244,2,382.70,"At Risk"
17239,334,1,382.50,"At Risk"
13657,32,2,382.14,Potential
15090,330,1,381.32,"At Risk"
16441,89,2,381.20,Potential
13033,379,1,381.10,"At Risk"
12871,106,2,380.64,"At Risk"
17573,51,3,380.60,Potential
16930,48,3,380.55,Potential
17138,297,1,380.50,"At Risk"
12890,46,1,380.47,"At Risk"
16769,282,1,380.39,"At Risk"
17031,33,2,380.35,Potential
14731,69,3,380.02,Potential
13589,36,2,379.65,Potential
17878,65,1,379.45,"At Risk"
15885,114,3,379.35,"At Risk"
16909,94,1,379.14,"At Risk"
13372,111,1,378.64,"At Risk"
17430,54,2,378.36,Potential
17078,58,2,378.20,Potential
17708,209,2,377.68,"At Risk"
17736,31,3,377.44,Potential
15025,55,1,377.01,"At Risk"
17489,80,2,376.64,Potential
13936,201,1,376.58,"At Risk"
14079,146,1,375.10,"At Risk"
16147,155,1,375.00,"At Risk"
14067,85,2,374.70,Potential
17492,270,1,374.57,"At Risk"
12873,304,1,374.00,"At Risk"
13351,88,1,373.94,"At Risk"
16903,51,1,373.24,"At Risk"
12895,64,2,372.80,Potential
12544,58,1,372.70,"At Risk"
12981,51,2,372.22,Potential
13300,191,1,371.89,"At Risk"
17765,180,3,371.88,"At Risk"
14690,66,2,371.70,Potential
18155,97,3,371.62,"At Risk"
15472,135,1,371.56,"At Risk"
14950,41,1,371.20,"At Risk"
15975,106,1,371.01,"At Risk"
15063,235,1,370.80,"At Risk"
16596,37,2,370.80,Potential
16343,38,2,370.48,Potential
16758,87,1,369.34,"At Risk"
14888,229,1,369.20,"At Risk"
16372,55,2,367.93,Potential
17911,31,1,366.23,"At Risk"
17432,40,2,365.76,Potential
14886,274,1,364.80,"At Risk"
15949,38,2,364.72,Potential
12373,333,1,364.60,"At Risk"
14082,386,1,364.50,"At Risk"
15343,109,1,364.50,"At Risk"
14528,59,1,364.22,"At Risk"
12538,51,1,363.95,"At Risk"
17330,44,2,363.90,Potential
15901,38,3,363.88,Potential
14171,120,1,363.79,"At Risk"
16509,318,1,363.70,"At Risk"
16485,99,1,363.65,"At Risk"
18056,310,1,363.65,"At Risk"
14427,72,2,363.34,Potential
16378,269,3,362.95,"At Risk"
18119,389,1,362.24,"At Risk"
16052,76,1,362.06,"At Risk"
15945,387,1,362.00,"At Risk"
13844,33,1,361.62,"At Risk"
17771,78,2,361.61,Potential
16305,160,1,361.22,"At Risk"
13291,177,1,361.11,"At Risk"
15872,36,2,360.93,Potential
16595,83,1,360.16,"At Risk"
13780,29,2,360.01,Potential
13298,23,1,360.00,"At Risk"
15120,155,1,358.82,"At Risk"
17948,169,1,358.56,"At Risk"
16823,249,1,358.38,"At Risk"
15454,384,1,358.20,"At Risk"
13228,103,1,358.00,"At Risk"
13976,228,1,357.98,"At Risk"
15262,345,1,357.90,"At Risk"
15689,141,2,357.60,"At Risk"
16971,60,1,357.21,"At Risk"
18040,41,2,357.20,Potential
13453,187,2,356.98,"At Risk"
14500,110,3,356.85,"At Risk"
15247,144,1,356.00,"At Risk"
14537,79,1,355.56,"At Risk"
15840,80,2,355.56,Potential
12617,51,1,355.53,"At Risk"
13642,237,1,354.80,"At Risk"
17222,87,1,354.15,"At Risk"
12888,236,2,354.12,"At Risk"
12845,289,4,354.09,"At Risk"
15870,54,1,354.09,"At Risk"
12715,128,1,353.86,"At Risk"
17252,138,2,353.86,"At Risk"
13210,115,1,353.48,"At Risk"
13343,199,1,353.43,"At Risk"
14761,80,2,353.40,Potential
17969,188,2,353.40,"At Risk"
14804,30,1,353.27,"At Risk"
15678,74,1,352.70,"At Risk"
18112,34,2,352.69,Potential
15334,178,3,351.67,"At Risk"
12566,108,1,351.65,"At Risk"
13923,75,1,351.13,"At Risk"
15900,45,1,351.11,"At Risk"
13332,36,1,350.90,"At Risk"
13740,262,1,350.75,"At Risk"
17835,24,3,350.64,Potential
13565,41,2,350.40,Potential
17795,201,2,350.39,"At Risk"
15759,240,3,350.28,"At Risk"
12532,52,1,349.83,"At Risk"
13670,97,1,349.70,"At Risk"
13887,226,1,349.55,"At Risk"
18250,332,1,349.27,"At Risk"
15405,211,1,349.10,"At Risk"
13927,96,1,348.99,"At Risk"
13790,26,1,348.80,"At Risk"
14355,387,1,348.80,"At Risk"
18127,41,3,348.73,Potential
15579,90,2,348.60,Potential
16159,303,1,348.20,"At Risk"
13052,234,1,348.15,"At Risk"
14379,66,2,348.10,Potential
17668,23,2,347.75,Potential
16565,386,1,347.40,"At Risk"
12441,388,1,347.10,"At Risk"
13062,213,1,346.98,"At Risk"
16411,41,2,346.15,Potential
16423,46,1,346.12,"At Risk"
13091,50,1,345.82,"At Risk"
15781,47,3,345.46,Potential
17123,183,1,345.30,"At Risk"
13774,103,1,345.00,"At Risk"
14633,288,1,344.90,"At Risk"
13922,373,1,344.50,"At Risk"
16978,99,1,344.33,"At Risk"
15047,291,1,343.62,"At Risk"
15520,23,1,343.50,"At Risk"
18081,58,3,343.45,Potential
17201,75,1,342.63,"At Risk"
16851,26,3,342.45,Potential
16826,73,1,341.70,"At Risk"
13347,92,1,341.36,"At Risk"
12519,85,1,340.84,"At Risk"
15115,40,1,340.11,"At Risk"
13737,222,1,339.60,"At Risk"
17045,135,3,339.44,"At Risk"
16545,186,1,339.30,"At Risk"
17697,258,1,338.95,"At Risk"
18004,384,1,338.94,"At Risk"
17839,64,1,338.80,"At Risk"
16183,89,1,338.71,"At Risk"
15652,113,1,337.74,"At Risk"
15942,155,1,337.44,"At Risk"
13930,79,2,337.34,Potential
18269,388,1,337.20,"At Risk"
17973,73,1,337.04,"At Risk"
16105,270,1,336.96,"At Risk"
16282,361,1,336.60,"At Risk"
17914,25,1,336.43,"At Risk"
15619,32,1,336.40,"At Risk"
17384,41,2,336.40,Potential
14954,34,1,336.17,"At Risk"
18078,239,2,336.13,"At Risk"
15921,194,1,336.03,"At Risk"
12551,379,1,336.00,"At Risk"
18276,65,1,335.86,"At Risk"
14196,128,1,335.52,"At Risk"
16063,282,1,335.32,"At Risk"
17221,29,2,335.13,Potential
14988,233,1,334.54,"At Risk"
15466,107,1,334.53,"At Risk"
12350,332,1,334.40,"At Risk"
15918,212,2,334.23,"At Risk"
14264,176,2,333.97,"At Risk"
13216,289,1,333.74,"At Risk"
13727,50,2,333.48,Potential
16625,296,1,333.08,"At Risk"
14902,47,1,332.66,"At Risk"
13904,59,2,332.64,Potential
16803,87,1,332.30,"At Risk"
16177,72,1,331.95,"At Risk"
16112,165,4,331.88,"At Risk"
16030,331,1,331.24,"At Risk"
15210,247,1,331.18,"At Risk"
12891,207,3,331.00,"At Risk"
16478,47,3,331.00,Potential
15714,33,2,330.88,Potential
13706,324,1,330.79,"At Risk"
14517,55,2,330.45,Potential
15130,191,1,330.11,"At Risk"
15316,348,1,330.00,"At Risk"
12953,31,1,329.85,"At Risk"
14716,65,2,329.68,Potential
17866,164,1,329.65,"At Risk"
17615,152,3,329.60,"At Risk"
13239,283,1,329.56,"At Risk"
17154,97,1,329.34,"At Risk"
15153,53,1,329.25,"At Risk"
14012,299,1,328.80,"At Risk"
16855,45,2,328.40,Potential
14747,271,1,328.20,"At Risk"
14206,261,1,328.16,"At Risk"
16318,57,1,328.15,"At Risk"
15314,221,1,327.97,"At Risk"
14024,143,2,327.70,"At Risk"
16366,40,1,327.30,"At Risk"
14870,283,1,327.25,"At Risk"
16322,23,2,326.75,Potential
17715,222,1,326.40,"At Risk"
16071,66,1,326.24,"At Risk"
15167,342,1,326.00,"At Risk"
12844,51,2,325.96,Potential
16830,60,1,325.91,"At Risk"
14850,333,1,325.75,"At Risk"
15944,298,1,325.10,"At Risk"
12790,214,1,324.92,"At Risk"
13801,88,1,324.80,"At Risk"
15597,57,1,324.57,"At Risk"
16685,83,2,324.24,Potential
18261,65,2,324.24,Potential
14555,79,2,324.14,Potential
15675,103,3,323.69,"At Risk"
17793,47,1,323.04,"At Risk"
16739,198,1,323.00,"At Risk"
13955,176,2,322.96,"At Risk"
16627,101,1,322.80,"At Risk"
16342,97,4,322.41,"At Risk"
14424,39,1,322.08,"At Risk"
14237,395,1,322.00,"At Risk"
14484,72,1,321.92,"At Risk"
14823,202,3,321.43,"At Risk"
15236,320,1,321.05,"At Risk"
18117,47,1,320.72,"At Risk"
16096,286,1,320.62,"At Risk"
14622,206,1,320.58,"At Risk"
13986,39,1,320.46,"At Risk"
16674,76,2,319.61,Potential
